,Year,Team,Power 5 School,Games,W,L,Win Pct,RPG,OPP RPG,REB MAR,FGPG,FGAPG,FG%,OPP FGPG,OPP FGAPG,OPP FG%,3FGPG,3FGAPG,3FG%,OPP 3FGPG,OPP 3FGAPG,OPP 3FG%,FTPG,FTAPG,FT%,PPG,OPP PPG,SCR MAR,ASTPG,TOPG,AST/TO Ratio,Seed,Record,Berth type,Overall rank,Placement
99,2015,UT Martin (OVC),False,34,21,13,61.8,34.6,30.5,4.1,25.147058823529413,54.05882352941177,46.5,23.676470588235293,54.6764705882353,43.3,7.882352941176471,20.029411764705884,39.4,7.205882352941177,20.764705882352946,34.7,12.117647058823527,17.11764705882353,70.8,70.3,65.4,4.9,12.970588235294118,11.588235294117649,1.12,DNP,DNP,DNP,DNP,DNP
100,2015,UC Irvine (Big West),False,34,21,13,61.8,35.2,33.6,1.6,25.11764705882353,54.44117647058823,46.1,21.735294117647054,55.23529411764706,39.4,6.382352941176471,16.41176470588235,38.9,5.411764705882353,15.941176470588236,33.9,10.882352941176473,15.911764705882351,68.4,67.5,62.1,5.4,14.117647058823527,11.647058823529411,1.21,13.0,21–12,Auto,54.0,64.0
101,2015,Charleston So. (Big South),False,31,19,12,61.3,37.8,34.4,3.4,25.06451612903226,59.54838709677419,42.1,23.870967741935484,54.70967741935484,43.6,9.290322580645162,27.258064516129032,34.1,7.967741935483871,22.032258064516128,36.2,14.03225806451613,20.41935483870968,68.7,73.5,68.7,4.7,12.806451612903226,11.419354838709678,1.12,DNP,DNP,DNP,DNP,DNP
102,2015,Louisiana (Sun Belt),False,36,22,14,61.1,39.5,33.1,6.4,27.08333333333333,59.02777777777778,45.9,24.916666666666668,58.52777777777778,42.6,6.666666666666667,18.61111111111111,35.8,5.611111111111111,17.416666666666668,32.2,16.63888888888889,23.55555555555556,70.6,77.5,70.0,7.5,14.694444444444445,14.583333333333334,1.01,DNP,DNP,DNP,DNP,DNP
103,2015,UCLA (Pac-12),True,36,22,14,61.1,38.0,34.3,3.7,25.83333333333333,58.30555555555556,44.3,23.75,57.05555555555556,41.6,6.194444444444445,16.833333333333332,36.8,7.805555555555555,21.944444444444443,35.6,14.083333333333334,20.83333333333333,67.6,71.9,68.1,3.8,13.833333333333334,11.944444444444445,1.16,11.0,20–13,At-large,42.0,16.0
104,2015,NC State (ACC),True,36,22,14,61.1,38.0,34.6,3.4,24.86111111111111,57.05555555555556,43.6,22.97222222222222,57.0,40.3,6.555555555555555,18.38888888888889,35.6,5.888888888888889,17.86111111111111,33.0,13.86111111111111,20.194444444444443,68.6,70.1,65.8,4.4,11.52777777777778,10.416666666666666,1.11,8.0,20–13,At-large,31.0,16.0
105,2015,Toledo (MAC),False,33,20,13,60.6,36.5,32.6,3.9,26.151515151515152,55.66666666666666,47.0,25.57575757575757,58.63636363636363,43.6,5.909090909090909,16.151515151515152,36.6,7.090909090909091,22.393939393939394,31.7,17.03030303030303,22.939393939393938,74.2,75.2,71.0,4.2,13.090909090909092,12.272727272727272,1.07,DNP,DNP,DNP,DNP,DNP
106,2015,William & Mary (CAA),False,33,20,13,60.6,32.3,32.6,-0.4,25.272727272727277,52.30303030303031,48.3,23.90909090909091,55.696969696969695,42.9,8.878787878787879,22.303030303030305,39.8,7.363636363636363,21.21212121212121,34.7,13.727272727272728,18.696969696969692,73.4,73.2,66.9,6.2,14.757575757575758,11.484848484848484,1.28,DNP,DNP,DNP,DNP,DNP
107,2015,Lafayette (Patriot),False,33,20,13,60.6,30.8,33.0,-2.2,26.424242424242426,54.51515151515152,48.5,26.848484848484848,58.21212121212121,46.1,7.909090909090909,19.393939393939394,40.8,8.303030303030303,21.818181818181817,38.1,12.757575757575758,16.636363636363637,76.7,73.5,73.0,0.5,15.575757575757576,11.090909090909092,1.4,16.0,20–12,Auto,63.0,64.0
108,2015,Montana (Big Sky),False,33,20,13,60.6,32.0,31.9,0.1,25.09090909090909,54.121212121212125,46.4,22.33333333333333,51.21212121212121,43.6,8.303030303030303,22.33333333333333,37.2,6.9393939393939394,19.33333333333333,35.9,12.636363636363637,17.606060606060606,71.8,71.1,67.2,3.9,14.12121212121212,11.848484848484848,1.19,DNP,DNP,DNP,DNP,DNP
109,2015,Northern Ariz. (Big Sky),False,38,23,15,60.5,38.5,32.8,5.7,23.105263157894736,57.23684210526316,40.4,23.36842105263158,54.31578947368421,43.0,6.7105263157894735,19.31578947368421,34.7,5.657894736842105,17.92105263157895,31.6,15.657894736842104,20.86842105263158,75.0,68.6,67.3,1.3,12.18421052631579,11.763157894736842,1.04,DNP,DNP,DNP,DNP,DNP
110,2015,Richmond (Atlantic 10),False,35,21,14,60.0,29.3,35.2,-5.9,23.82857142857143,52.02857142857143,45.8,21.942857142857143,52.74285714285714,41.6,6.6,19.428571428571427,34.0,4.685714285714286,15.457142857142856,30.3,11.82857142857143,17.142857142857142,69.0,66.1,61.2,4.9,13.4,9.885714285714286,1.36,DNP,DNP,DNP,DNP,DNP
111,2015,Akron (MAC),False,35,21,14,60.0,35.7,34.9,0.7,23.542857142857144,56.62857142857143,41.6,21.428571428571427,52.94285714285714,40.5,9.371428571428572,26.77142857142857,35.0,5.371428571428571,16.4,32.8,11.6,17.62857142857143,65.8,68.1,62.9,5.1,12.428571428571429,12.057142857142855,1.03,DNP,DNP,DNP,DNP,DNP
112,2015,Vanderbilt (SEC),True,35,21,14,60.0,33.8,32.0,1.9,23.942857142857143,50.71428571428572,47.2,22.542857142857144,55.457142857142856,40.6,7.285714285714286,18.6,39.2,6.171428571428572,18.2,33.9,15.457142857142856,21.82857142857143,70.8,70.6,64.3,6.3,15.457142857142856,12.914285714285716,1.2,DNP,DNP,DNP,DNP,DNP
113,2015,Eastern Mich. (MAC),False,35,21,14,60.0,36.3,37.2,-0.9,23.02857142857143,56.08571428571429,41.1,21.057142857142857,54.6,38.6,6.571428571428571,21.2,31.0,6.885714285714286,21.428571428571427,32.1,16.771428571428572,23.34285714285714,71.8,69.4,63.7,5.7,10.6,11.742857142857142,0.9,DNP,DNP,DNP,DNP,DNP
114,2015,New Hampshire (America East),False,32,19,13,59.4,36.7,32.0,4.7,23.34375,53.5,43.6,21.0,52.09375,40.3,7.21875,19.28125,37.4,5.28125,17.1875,30.7,13.21875,19.59375,67.5,67.1,61.7,5.5,11.4375,12.3125,0.93,DNP,DNP,DNP,DNP,DNP
115,2015,Winthrop (Big South),False,32,19,13,59.4,35.2,35.7,-0.5,25.375,56.5625,44.9,23.1875,56.75,40.9,7.84375,21.90625,35.8,6.1875,19.09375,32.4,15.03125,20.75,72.4,73.6,67.5,6.2,12.125,12.09375,1.0,DNP,DNP,DNP,DNP,DNP
116,2015,Northwestern St. (Southland),False,32,19,13,59.4,34.6,40.3,-5.7,29.5625,64.15625,46.1,29.84375,63.15625,47.3,8.25,23.125,35.7,7.53125,19.375,38.9,16.59375,22.15625,74.9,84.0,83.0,1.0,15.90625,12.25,1.3,DNP,DNP,DNP,DNP,DNP
117,2015,Western Mich. (MAC),False,34,20,14,58.8,32.6,32.1,0.5,24.08823529411765,53.0,45.4,23.823529411764707,53.73529411764706,44.3,6.941176470588236,19.08823529411765,36.4,7.764705882352941,21.97058823529412,35.3,15.5,22.058823529411764,70.3,70.6,69.2,1.4,12.470588235294118,11.941176470588236,1.04,DNP,DNP,DNP,DNP,DNP
118,2015,Vermont (America East),False,34,20,14,58.8,33.2,31.7,1.5,23.558823529411764,50.02941176470589,47.1,19.97058823529412,51.6764705882353,38.6,5.352941176470588,15.088235294117649,35.5,4.647058823529412,15.264705882352942,30.4,14.558823529411764,21.029411764705884,69.2,67.0,59.2,7.9,13.117647058823527,13.0,1.01,DNP,DNP,DNP,DNP,DNP
119,2015,Norfolk St. (MEAC),False,34,20,14,58.8,36.0,31.1,4.9,25.0,52.97058823529412,47.2,22.44117647058824,54.794117647058826,41.0,5.588235294117647,16.147058823529413,34.6,7.382352941176471,22.0,33.6,14.558823529411764,22.08823529411765,65.9,70.1,66.3,3.9,13.5,13.529411764705882,1.0,DNP,DNP,DNP,DNP,DNP
120,2015,Hofstra (CAA),False,34,20,14,58.8,36.5,34.1,2.3,26.529411764705884,59.20588235294117,44.8,24.323529411764707,55.55882352941177,43.8,8.911764705882353,24.61764705882353,36.2,6.352941176470588,18.735294117647054,33.9,16.5,23.558823529411764,70.0,78.5,70.2,8.2,15.441176470588236,11.147058823529411,1.39,DNP,DNP,DNP,DNP,DNP
121,2015,A&M-Corpus Christi (Southland),False,34,20,14,58.8,32.4,33.0,-0.6,22.0,49.35294117647059,44.6,21.323529411764707,50.91176470588236,41.9,4.852941176470588,14.676470588235292,33.1,5.794117647058823,18.11764705882353,32.0,17.794117647058822,25.91176470588235,68.7,66.6,64.5,2.2,10.411764705882351,12.647058823529411,0.82,DNP,DNP,DNP,DNP,DNP
122,2015,Texas (Big 12),True,34,20,14,58.8,39.7,31.3,8.5,23.41176470588235,54.02941176470589,43.3,20.647058823529413,56.1764705882353,36.8,6.235294117647059,18.41176470588235,33.9,6.0,17.294117647058822,34.7,14.294117647058824,19.735294117647054,72.4,67.4,60.3,7.1,13.0,12.794117647058824,1.02,11.0,20–13,At-large,41.0,64.0
123,2015,Indiana (Big Ten),True,34,20,14,58.8,36.0,33.0,3.0,27.147058823529413,58.5,46.4,26.47058823529412,58.41176470588236,45.3,9.382352941176473,23.11764705882353,40.6,5.764705882352941,17.764705882352942,32.5,13.764705882352942,19.147058823529413,71.9,77.4,71.7,5.7,13.911764705882351,11.529411764705882,1.21,10.0,20–13,At-large,37.0,64.0
124,2015,Utah St. (Mountain West),False,31,18,13,58.1,31.5,37.4,-5.8,23.258064516129032,51.483870967741936,45.2,23.193548387096776,57.483870967741936,40.3,7.516129032258065,19.06451612903226,39.4,6.096774193548387,20.548387096774192,29.7,12.548387096774194,18.677419354838708,67.2,66.6,63.6,2.9,14.35483870967742,10.419354838709678,1.38,DNP,DNP,DNP,DNP,DNP
125,2015,St. Bonaventure (Atlantic 10),False,31,18,13,58.1,37.2,33.2,4.0,23.64516129032258,55.58064516129032,42.5,22.806451612903224,54.096774193548384,42.2,5.096774193548387,16.225806451612904,31.4,6.741935483870968,18.61290322580645,36.2,14.870967741935484,21.06451612903226,70.6,67.3,64.7,2.6,12.35483870967742,12.387096774193548,1.0,DNP,DNP,DNP,DNP,DNP
126,2015,Syracuse (ACC),True,31,18,13,58.1,36.6,35.1,1.5,24.61290322580645,57.25806451612903,43.0,22.548387096774192,55.61290322580645,40.5,5.0,16.64516129032258,30.0,6.548387096774194,20.806451612903224,31.5,13.387096774193548,20.29032258064516,66.0,67.6,63.4,4.2,15.129032258064516,11.903225806451612,1.27,DNP,DNP,DNP,DNP,DNP
127,2015,UC Santa Barbara (Big West),False,33,19,14,57.6,34.4,33.1,1.2,24.424242424242426,55.63636363636363,43.9,21.60606060606061,52.39393939393939,41.2,6.818181818181818,18.24242424242424,37.4,6.090909090909091,17.666666666666668,34.5,12.757575757575758,17.333333333333332,73.6,68.4,64.0,4.4,15.242424242424242,10.909090909090908,1.4,DNP,DNP,DNP,DNP,DNP
128,2015,James Madison (CAA),False,33,19,14,57.6,32.4,33.1,-0.8,22.666666666666668,50.30303030303031,45.1,24.12121212121212,55.51515151515152,43.4,6.909090909090909,18.57575757575757,37.2,7.515151515151516,21.060606060606062,35.7,14.93939393939394,21.21212121212121,70.4,67.2,68.3,-1.1,12.696969696969695,13.06060606060606,0.97,DNP,DNP,DNP,DNP,DNP
129,2015,Manhattan (MAAC),False,33,19,14,57.6,32.3,34.2,-1.9,22.90909090909091,52.96969696969697,43.2,22.303030303030305,51.0,43.7,6.515151515151516,19.393939393939394,33.6,4.484848484848484,13.848484848484848,32.4,17.363636363636363,25.12121212121212,69.1,69.7,67.7,2.0,13.93939393939394,14.575757575757576,0.96,16.0,19–13,Auto,67.0,68.0
130,2015,Illinois (Big Ten),True,33,19,14,57.6,34.4,33.8,0.6,23.818181818181817,57.66666666666666,41.3,22.75757575757576,54.06060606060606,42.1,7.212121212121212,20.303030303030305,35.5,6.393939393939394,19.454545454545453,32.9,14.272727272727272,17.96969696969697,79.4,69.1,63.6,5.5,11.787878787878787,9.93939393939394,1.19,DNP,DNP,DNP,DNP,DNP
131,2015,Gardner-Webb (Big South),False,35,20,15,57.1,35.0,35.1,-0.1,25.97142857142857,57.91428571428571,44.8,27.942857142857143,59.51428571428571,47.0,8.228571428571428,23.485714285714284,35.0,6.571428571428571,17.857142857142858,36.8,14.657142857142857,21.914285714285715,66.9,74.8,74.1,0.7,16.142857142857142,12.285714285714286,1.31,DNP,DNP,DNP,DNP,DNP
132,2015,Robert Morris (NEC),False,35,20,15,57.1,33.2,36.1,-2.9,24.4,55.02857142857143,44.3,23.914285714285715,55.457142857142856,43.1,6.314285714285714,16.857142857142858,37.5,6.885714285714286,20.2,34.1,13.857142857142858,19.542857142857144,70.9,69.0,68.5,0.5,12.228571428571428,13.342857142857143,0.92,16.0,19–14,Auto,66.0,64.0
133,2015,UConn (AAC),False,35,20,15,57.1,33.7,32.6,1.0,22.857142857142858,52.114285714285714,43.9,21.085714285714285,53.285714285714285,39.6,6.457142857142857,18.2,35.5,5.971428571428572,18.0,33.2,11.914285714285716,16.857142857142858,70.7,64.1,60.0,4.1,11.885714285714286,11.542857142857144,1.03,DNP,DNP,DNP,DNP,DNP
134,2015,Memphis (AAC),False,32,18,14,56.3,37.3,33.1,4.2,25.0625,57.09375,43.9,21.6875,54.65625,39.7,5.1875,15.8125,32.8,5.125,16.875,30.4,12.03125,18.0625,66.6,67.3,63.1,4.3,14.375,13.34375,1.08,DNP,DNP,DNP,DNP,DNP
135,2015,Pepperdine (WCC),False,32,18,14,56.3,33.2,34.4,-1.2,22.0,52.0625,42.3,22.46875,54.4375,41.3,4.53125,14.46875,31.3,4.4375,16.4375,27.0,14.59375,19.6875,74.1,63.1,61.6,1.5,13.28125,12.34375,1.08,DNP,DNP,DNP,DNP,DNP
136,2015,Oklahoma St. (Big 12),True,32,18,14,56.3,32.5,34.3,-1.9,22.90625,52.09375,44.0,21.09375,52.28125,40.3,7.0625,20.21875,34.9,5.71875,16.8125,34.0,14.625,20.15625,72.6,67.5,62.8,4.7,11.4375,12.25,0.93,9.0,18–13,At-large,34.0,64.0
137,2015,UNCW (CAA),False,32,18,14,56.3,35.3,35.8,-0.4,25.3125,57.3125,44.2,23.03125,54.25,42.5,5.0625,14.53125,34.8,5.5,16.65625,33.0,14.28125,21.15625,67.5,70.0,68.8,1.2,11.5,12.34375,0.93,DNP,DNP,DNP,DNP,DNP
138,2015,Alabama (SEC),True,34,19,15,55.9,33.0,33.4,-0.4,22.352941176470587,50.70588235294117,44.1,21.61764705882353,52.64705882352941,41.1,6.5,20.5,31.7,6.323529411764706,19.5,32.4,15.852941176470589,22.11764705882353,71.7,67.1,64.1,2.9,10.294117647058824,11.970588235294118,0.86,DNP,DNP,DNP,DNP,DNP
139,2015,Bucknell (Patriot),False,34,19,15,55.9,33.7,31.6,2.1,23.529411764705884,53.76470588235294,43.8,23.94117647058824,54.14705882352941,44.2,6.852941176470588,17.794117647058822,38.5,5.970588235294118,16.11764705882353,37.0,14.882352941176473,21.352941176470587,69.7,68.8,69.0,-0.2,13.117647058823527,11.088235294117649,1.18,DNP,DNP,DNP,DNP,DNP
140,2015,Pittsburgh (ACC),True,34,19,15,55.9,33.4,31.5,1.9,24.558823529411764,54.88235294117647,44.7,23.08823529411765,51.5,44.8,4.823529411764706,14.235294117647058,33.9,5.705882352941177,16.205882352941178,35.2,13.088235294117649,19.11764705882353,68.5,67.0,65.6,1.4,16.5,9.882352941176473,1.67,DNP,DNP,DNP,DNP,DNP
141,2015,Cleveland St. (Horizon),False,34,19,15,55.9,32.5,31.4,1.1,24.294117647058822,53.52941176470589,45.4,20.529411764705884,49.02941176470589,41.9,7.264705882352941,19.0,38.2,6.235294117647059,17.470588235294116,35.7,11.617647058823527,16.941176470588236,68.6,67.5,61.7,5.8,13.352941176470589,12.0,1.11,DNP,DNP,DNP,DNP,DNP
142,2015,Oral Roberts (Summit League),False,34,19,15,55.9,34.0,34.5,-0.5,23.47058823529412,54.6764705882353,42.9,24.38235294117647,54.6764705882353,44.6,6.029411764705882,16.91176470588235,35.7,6.117647058823529,16.764705882352942,36.5,16.941176470588236,23.558823529411764,71.9,69.9,68.9,1.0,11.058823529411764,11.647058823529411,0.95,DNP,DNP,DNP,DNP,DNP
143,2015,UAB (C-USA),False,36,20,16,55.6,36.7,35.3,1.5,24.25,56.72222222222222,42.8,24.52777777777778,57.86111111111112,42.4,5.611111111111111,16.86111111111111,33.3,6.027777777777778,18.52777777777778,32.5,14.666666666666666,19.86111111111111,73.8,68.8,68.1,0.7,14.333333333333334,13.38888888888889,1.07,14.0,19–15,Auto,57.0,32.0
144,2015,Oregon St. (Pac-12),True,31,17,14,54.8,31.4,33.7,-2.3,21.451612903225808,50.87096774193548,42.2,18.580645161290324,48.193548387096776,38.6,5.161290322580645,15.96774193548387,32.3,5.935483870967742,19.64516129032258,30.2,12.806451612903226,18.483870967741936,69.3,60.9,59.2,1.7,12.03225806451613,11.774193548387096,1.02,DNP,DNP,DNP,DNP,DNP
145,2015,Canisius (MAAC),False,33,18,15,54.5,35.1,34.5,0.6,23.09090909090909,56.48484848484848,40.9,21.151515151515152,51.63636363636363,41.0,6.515151515151516,20.51515151515152,31.8,6.151515151515151,19.09090909090909,32.2,13.0,18.060606060606062,72.0,65.7,62.9,2.8,14.090909090909092,11.909090909090908,1.18,DNP,DNP,DNP,DNP,DNP
146,2015,Eastern Ill. (OVC),False,33,18,15,54.5,30.4,35.8,-5.5,22.60606060606061,51.39393939393939,44.0,22.939393939393938,55.09090909090909,41.6,7.303030303030303,19.484848484848484,37.5,6.636363636363637,19.454545454545453,34.1,11.030303030303031,16.90909090909091,65.2,63.5,64.7,-1.2,13.181818181818182,12.0,1.1,DNP,DNP,DNP,DNP,DNP
147,2015,UMES (MEAC),False,33,18,15,54.5,33.3,31.1,2.2,22.78787878787879,50.30303030303031,45.3,23.12121212121212,51.66666666666666,44.8,6.454545454545454,16.87878787878788,38.2,6.515151515151516,20.09090909090909,32.4,15.515151515151516,23.666666666666668,65.6,67.5,67.2,0.4,13.545454545454543,15.272727272727272,0.89,DNP,DNP,DNP,DNP,DNP
148,2015,Minnesota (Big Ten),True,33,18,15,54.5,32.9,35.5,-2.5,26.96969696969697,58.30303030303031,46.3,23.727272727272727,54.36363636363637,43.6,7.363636363636363,19.33333333333333,38.1,7.272727272727272,20.0,36.4,12.909090909090908,19.21212121212121,67.2,74.2,67.7,6.5,15.727272727272728,12.12121212121212,1.3,DNP,DNP,DNP,DNP,DNP
149,2015,Monmouth (MAAC),False,33,18,15,54.5,32.7,34.3,-1.5,22.12121212121212,51.57575757575758,42.9,21.303030303030305,53.27272727272727,40.0,5.181818181818182,15.333333333333334,33.8,7.727272727272727,22.60606060606061,34.2,15.242424242424242,21.12121212121212,72.2,64.7,63.9,0.7,11.272727272727272,12.909090909090908,0.87,DNP,DNP,DNP,DNP,DNP
150,2015,UNLV (Mountain West),False,33,18,15,54.5,35.5,37.0,-1.5,24.484848484848484,55.03030303030303,44.5,23.363636363636363,59.15151515151515,39.5,7.151515151515151,19.363636363636363,36.9,6.212121212121212,18.03030303030303,34.5,12.06060606060606,18.181818181818183,66.3,68.2,64.4,3.8,13.727272727272728,11.393939393939394,1.2,DNP,DNP,DNP,DNP,DNP
151,2015,California (Pac-12),True,33,18,15,54.5,35.5,34.6,0.9,24.87878787878788,56.60606060606061,44.0,23.727272727272727,55.72727272727273,42.6,5.606060606060606,15.606060606060606,35.9,4.727272727272728,14.090909090909092,33.5,11.151515151515152,17.181818181818183,64.9,66.5,67.3,-0.8,12.454545454545457,11.06060606060606,1.13,DNP,DNP,DNP,DNP,DNP
152,2015,TCU (Big 12),True,33,18,15,54.5,36.8,34.2,2.6,23.96969696969697,54.81818181818182,43.7,20.727272727272727,51.75757575757576,40.0,4.545454545454546,13.909090909090908,32.7,4.242424242424242,12.666666666666666,33.5,15.666666666666666,25.484848484848484,61.5,68.2,62.4,5.8,13.181818181818182,11.969696969696969,1.1,DNP,DNP,DNP,DNP,DNP
153,2015,Mercer (SoCon),False,35,19,16,54.3,34.0,32.9,1.1,23.085714285714285,52.57142857142857,43.9,22.02857142857143,53.4,41.3,6.057142857142857,17.485714285714284,34.6,7.485714285714286,21.62857142857143,34.6,14.457142857142856,21.02857142857143,68.8,66.7,62.7,3.9,13.371428571428572,10.771428571428572,1.24,DNP,DNP,DNP,DNP,DNP
154,2015,Princeton (Ivy League),False,30,16,14,53.3,30.4,31.9,-1.4,22.433333333333334,48.5,46.3,22.53333333333333,51.6,43.7,8.4,22.266666666666666,37.7,5.666666666666667,15.466666666666669,36.6,15.6,21.933333333333334,71.1,68.9,65.7,3.1,13.033333333333331,12.2,1.07,DNP,DNP,DNP,DNP,DNP
155,2015,Lehigh (Patriot),False,30,16,14,53.3,36.2,34.7,1.5,24.133333333333333,54.66666666666666,44.1,23.2,57.833333333333336,40.1,5.466666666666667,15.833333333333334,34.5,7.866666666666666,23.166666666666668,34.0,14.333333333333334,19.766666666666666,72.5,68.1,66.7,1.4,14.3,13.1,1.09,DNP,DNP,DNP,DNP,DNP
156,2015,ETSU (SoCon),False,30,16,14,53.3,35.1,36.1,-1.0,24.066666666666663,57.06666666666667,42.2,23.23333333333333,54.9,42.3,9.333333333333334,25.466666666666665,36.6,8.5,24.33333333333333,34.9,15.9,22.03333333333333,72.2,73.4,71.3,2.0,12.733333333333333,12.7,1.0,DNP,DNP,DNP,DNP,DNP
157,2015,Massachusetts (Atlantic 10),False,32,17,15,53.1,36.8,34.6,2.2,24.125,55.78125,43.2,25.3125,58.125,43.5,4.5,15.25,29.5,5.96875,17.0625,35.0,16.625,23.625,70.4,69.4,70.5,-1.1,13.40625,14.09375,0.95,DNP,DNP,DNP,DNP,DNP
158,2015,Arizona St. (Pac-12),True,34,18,16,52.9,34.8,31.0,3.8,23.794117647058822,53.47058823529412,44.5,24.147058823529413,53.55882352941177,45.1,6.794117647058823,19.41176470588235,35.0,5.529411764705882,15.264705882352942,36.2,15.029411764705882,22.529411764705884,66.7,69.4,66.6,2.9,12.676470588235292,13.941176470588236,0.91,DNP,DNP,DNP,DNP,DNP
159,2015,Seattle U (WAC),False,34,18,16,52.9,33.8,30.0,3.8,21.764705882352946,49.23529411764706,44.2,21.029411764705884,52.97058823529412,39.7,6.941176470588236,17.91176470588235,38.8,6.941176470588236,21.41176470588235,32.4,11.970588235294118,18.0,66.5,62.4,61.6,0.8,13.852941176470589,13.705882352941176,1.01,DNP,DNP,DNP,DNP,DNP
160,2015,Penn St. (Big Ten),True,34,18,16,52.9,35.3,35.8,-0.4,23.38235294117647,55.6764705882353,42.0,22.058823529411764,55.26470588235294,39.9,6.676470588235294,19.97058823529412,33.4,6.0,18.41176470588235,32.6,13.411764705882351,19.294117647058822,69.5,66.9,66.2,0.7,9.882352941176473,12.176470588235292,0.81,DNP,DNP,DNP,DNP,DNP
161,2015,Middle Tenn. (C-USA),False,36,19,17,52.8,33.8,31.1,2.7,21.47222222222222,51.86111111111112,41.4,21.47222222222222,48.91666666666666,43.9,6.722222222222222,18.75,35.9,5.583333333333333,15.833333333333334,35.3,13.805555555555555,19.72222222222222,70.0,63.5,62.4,1.1,11.0,13.02777777777778,0.84,DNP,DNP,DNP,DNP,DNP
162,2015,Portland St. (Big Sky),False,29,15,14,51.7,32.5,35.7,-3.2,24.93103448275862,56.72413793103448,44.0,26.0,57.10344827586207,45.5,6.655172413793103,17.482758620689655,38.1,7.413793103448276,19.344827586206897,38.3,15.310344827586206,20.620689655172413,74.2,71.8,72.3,-0.5,13.137931034482758,11.172413793103448,1.18,DNP,DNP,DNP,DNP,DNP
163,2015,UT Arlington (Sun Belt),False,31,16,15,51.6,36.9,36.5,0.5,25.12903225806452,57.193548387096776,43.9,23.451612903225808,57.45161290322581,40.8,6.612903225806452,20.90322580645161,31.6,7.354838709677419,23.161290322580644,31.8,14.741935483870968,21.90322580645161,67.3,71.6,71.2,0.5,12.870967741935484,14.612903225806452,0.88,DNP,DNP,DNP,DNP,DNP
164,2015,Clemson (ACC),True,31,16,15,51.6,36.2,34.1,2.1,22.225806451612904,54.354838709677416,40.9,22.161290322580644,55.16129032258065,40.2,5.516129032258065,18.451612903225808,29.9,6.0,18.29032258064516,32.8,12.741935483870968,18.677419354838708,68.2,62.7,62.2,0.5,10.64516129032258,11.774193548387096,0.9,DNP,DNP,DNP,DNP,DNP
165,2015,Purdue Fort Wayne (Summit League),False,31,16,15,51.6,32.3,31.9,0.4,24.32258064516129,51.70967741935484,47.0,24.93548387096774,55.903225806451616,44.6,7.129032258064516,19.967741935483872,35.7,6.709677419354839,19.06451612903226,35.2,14.258064516129032,20.806451612903224,68.5,70.0,67.1,2.9,14.32258064516129,11.774193548387096,1.22,DNP,DNP,DNP,DNP,DNP
166,2015,Seton Hall (Big East),False,31,16,15,51.6,36.2,35.5,0.7,23.70967741935484,56.29032258064516,42.1,24.258064516129032,56.41935483870968,43.0,6.870967741935484,19.64516129032258,35.0,5.387096774193548,17.967741935483872,30.0,14.064516129032258,21.41935483870968,65.7,68.4,68.0,0.4,12.387096774193548,12.419354838709678,1.0,DNP,DNP,DNP,DNP,DNP
167,2015,Bryant (NEC),False,31,16,15,51.6,33.2,34.6,-1.4,22.870967741935484,54.29032258064516,42.1,23.580645161290324,55.193548387096776,42.7,7.290322580645161,21.06451612903226,34.6,6.193548387096774,19.64516129032258,31.5,13.35483870967742,17.806451612903224,75.0,66.4,67.7,-1.4,12.290322580645162,11.806451612903226,1.04,DNP,DNP,DNP,DNP,DNP
168,2015,Washington (Pac-12),True,31,16,15,51.6,34.9,35.5,-0.6,24.677419354838708,56.354838709677416,43.8,24.677419354838708,58.58064516129032,42.1,6.225806451612903,18.677419354838708,33.3,5.709677419354839,17.258064516129032,33.1,13.064516129032258,19.12903225806452,68.3,68.6,67.9,0.7,13.290322580645162,11.64516129032258,1.14,DNP,DNP,DNP,DNP,DNP
169,2015,South Dakota (Summit League),False,33,17,16,51.5,35.4,33.6,1.8,24.57575757575757,58.30303030303031,42.2,24.696969696969692,55.21212121212121,44.7,6.424242424242424,17.848484848484848,36.0,6.515151515151516,19.424242424242426,33.5,14.393939393939394,19.696969696969692,73.1,70.0,70.1,-0.1,11.757575757575758,11.272727272727272,1.04,DNP,DNP,DNP,DNP,DNP
170,2015,South Carolina (SEC),True,33,17,16,51.5,35.7,33.4,2.3,22.272727272727277,55.121212121212125,40.4,19.939393939393938,51.48484848484848,38.7,5.454545454545454,18.151515151515152,30.1,5.9393939393939394,18.696969696969692,31.8,15.030303030303031,20.393939393939394,73.7,65.0,62.0,3.0,13.242424242424242,12.848484848484848,1.03,DNP,DNP,DNP,DNP,DNP
171,2015,American (Patriot),False,33,17,16,51.5,25.1,29.8,-4.7,20.696969696969692,44.81818181818182,46.2,21.393939393939394,47.03030303030303,45.5,6.454545454545454,17.303030303030305,37.3,5.242424242424242,15.303030303030305,34.3,10.87878787878788,15.424242424242424,70.5,58.7,58.6,0.2,12.363636363636363,11.212121212121213,1.1,DNP,DNP,DNP,DNP,DNP
172,2015,La Salle (Atlantic 10),False,33,17,16,51.5,34.1,34.7,-0.5,22.363636363636363,53.24242424242424,42.0,22.181818181818183,53.96969696969697,41.1,5.03030303030303,15.666666666666666,32.1,5.03030303030303,15.909090909090908,31.6,13.454545454545457,19.393939393939394,69.4,63.2,62.3,0.9,12.06060606060606,13.0,0.93,DNP,DNP,DNP,DNP,DNP
