,Year,Team,Power 5 School,Games,W,L,Win Pct,RPG,OPP RPG,REB MAR,FGPG,FGAPG,FG%,OPP FGPG,OPP FGAPG,OPP FG%,ASTPG,TOPG,AST/TO Ratio,OPP 3FGPG,OPP 3FGAPG,OPP 3FG%,FTPG,FTAPG,FT%,PPG,OPP PPG,SCR MAR,3FGPG,3FGAPG,3FG%,Seed,Berth type,Overall rank,Placement
75,2013,Loyola Maryland (MAAC),False,35,23,12,65.7,34.6,33.9,0.6,23.6,54.82857142857143,43.0,21.942857142857143,53.0,41.4,12.057142857142855,11.914285714285716,1.01,4.685714285714286,15.628571428571428,30.0,15.485714285714286,22.457142857142856,69.0,66.9,63.5,3.4,DNP,DNP,DNP,DNP,DNP,DNP,DNP
76,2013,Virginia (ACC),True,35,23,12,65.7,32.2,30.7,1.5,23.37142857142857,51.142857142857146,45.7,19.51428571428572,50.31428571428572,38.8,14.028571428571428,11.17142857142857,1.26,5.342857142857143,17.142857142857142,31.2,11.4,16.142857142857142,70.6,64.2,55.6,8.7,6.085714285714285,15.8,38.5,DNP,DNP,DNP,DNP
77,2013,East Carolina (C-USA),False,35,23,12,65.7,35.9,37.6,-1.7,26.34285714285714,58.25714285714286,45.2,26.34285714285714,61.2,43.0,17.228571428571428,12.685714285714283,1.36,5.4,16.485714285714284,32.8,16.02857142857143,22.4,71.6,76.5,71.0,5.6,7.828571428571428,22.4,34.9,DNP,DNP,DNP,DNP
78,2013,Boise St. (Mountain West),False,32,21,11,65.6,33.8,29.5,4.3,25.75,55.9375,46.0,22.15625,50.71875,43.7,13.21875,12.03125,1.1,6.59375,19.5,33.8,13.9375,18.65625,74.7,73.2,65.5,7.8,7.78125,19.90625,39.1,13.0,At-large,45.0,68.0
79,2013,Cincinnati (AAC),False,34,22,12,64.7,39.7,33.5,6.2,23.264705882352946,57.73529411764706,40.3,21.058823529411764,54.44117647058823,38.7,12.205882352941176,12.705882352941176,0.96,5.029411764705882,16.529411764705884,30.4,13.235294117647058,20.47058823529412,64.7,66.5,59.0,7.5,6.764705882352941,21.44117647058824,31.6,10.0,At-large,37.0,64.0
80,2013,UCF (C-USA),False,31,20,11,64.5,36.6,34.2,2.4,24.774193548387096,54.67741935483871,45.3,25.32258064516129,59.354838709677416,42.7,13.903225806451612,13.774193548387096,1.01,6.129032258064516,19.516129032258064,31.4,14.129032258064516,21.93548387096774,64.4,70.8,67.1,3.7,7.096774193548387,19.870967741935484,35.7,DNP,DNP,DNP,DNP
81,2013,Wright St. (Horizon),False,36,23,13,63.9,30.4,31.6,-1.3,22.25,50.72222222222222,43.9,19.58333333333333,47.16666666666666,41.5,11.944444444444445,12.97222222222222,0.92,5.277777777777778,16.944444444444443,31.1,11.86111111111111,16.86111111111111,70.3,62.0,58.5,3.6,5.666666666666667,16.72222222222222,33.9,DNP,DNP,DNP,DNP
82,2013,Alabama (SEC),True,36,23,13,63.9,32.7,33.4,-0.7,22.444444444444443,52.41666666666666,42.8,20.83333333333333,51.47222222222222,40.5,10.555555555555555,12.52777777777778,0.84,5.111111111111111,16.583333333333332,30.8,12.63888888888889,18.0,70.2,63.0,58.4,4.6,5.472222222222222,16.333333333333332,33.5,DNP,DNP,DNP,DNP
83,2013,Illinois (Big Ten),True,36,23,13,63.9,33.8,34.9,-1.1,23.83333333333333,57.888888888888886,41.2,22.5,53.083333333333336,42.4,10.13888888888889,11.416666666666666,0.89,6.444444444444445,18.86111111111111,34.2,13.02777777777778,17.944444444444443,72.6,68.5,64.8,3.7,7.777777777777778,24.25,32.1,7.0,At-large,28.0,32.0
84,2013,Elon (SoCon),False,33,21,12,63.6,34.5,35.9,-1.4,24.666666666666668,57.09090909090909,43.2,22.57575757575757,55.30303030303031,40.8,13.545454545454543,11.666666666666666,1.16,6.121212121212121,16.818181818181817,36.4,11.727272727272728,16.454545454545453,71.3,68.9,65.0,3.9,7.818181818181818,22.696969696969692,34.4,DNP,DNP,DNP,DNP
85,2013,Charlotte (Atlantic 10),False,33,21,12,63.6,37.7,33.5,4.2,24.03030303030303,54.66666666666666,44.0,22.75757575757576,55.60606060606061,40.9,11.727272727272728,15.303030303030305,0.77,6.696969696969697,20.12121212121212,33.3,16.03030303030303,24.51515151515152,65.4,67.5,67.6,-0.1,DNP,DNP,DNP,DNP,DNP,DNP,DNP
86,2013,Norfolk St. (MEAC),False,33,21,12,63.6,36.1,37.6,-1.5,23.303030303030305,56.06060606060606,41.6,22.90909090909091,56.81818181818182,40.3,11.87878787878788,14.575757575757576,0.81,5.151515151515151,17.575757575757574,29.3,14.484848484848484,22.424242424242426,64.6,66.3,65.5,0.8,5.212121212121212,16.03030303030303,32.5,DNP,DNP,DNP,DNP
87,2013,Vermont (America East),False,33,21,12,63.6,34.3,29.9,4.4,21.545454545454547,49.27272727272727,43.7,20.666666666666668,50.72727272727273,40.7,11.363636363636363,12.757575757575758,0.89,6.0,18.33333333333333,32.7,15.666666666666666,22.09090909090909,70.9,63.5,59.2,4.3,DNP,DNP,DNP,DNP,DNP,DNP,DNP
88,2013,Kentucky (SEC),True,33,21,12,63.6,37.8,33.5,4.3,26.151515151515152,55.0,47.5,23.12121212121212,58.90909090909091,39.2,13.363636363636363,13.030303030303031,1.03,5.424242424242424,16.727272727272727,32.4,14.727272727272728,22.939393939393938,64.2,72.6,64.5,8.2,5.575757575757576,16.12121212121212,34.6,DNP,DNP,DNP,DNP
89,2013,Colorado (Pac-12),True,33,21,12,63.6,37.2,33.9,3.3,23.484848484848484,54.18181818181818,43.3,23.303030303030305,58.121212121212125,40.1,9.93939393939394,13.303030303030305,0.75,6.787878787878788,21.21212121212121,32.0,15.212121212121213,22.181818181818183,68.6,67.6,63.6,4.0,5.393939393939394,15.666666666666666,34.4,10.0,At-large,36.0,64.0
90,2013,California (Pac-12),True,33,21,12,63.6,37.2,34.3,2.9,25.24242424242424,56.81818181818182,44.4,22.818181818181817,58.03030303030303,39.3,14.181818181818182,12.636363636363637,1.12,5.727272727272728,17.03030303030303,33.6,12.666666666666666,17.727272727272727,71.5,67.2,64.3,2.9,DNP,DNP,DNP,12.0,At-large,42.0,32.0
91,2013,Massachusetts (Atlantic 10),False,33,21,12,63.6,36.9,36.5,0.3,25.393939393939394,58.54545454545455,43.4,25.24242424242424,59.87878787878788,42.2,14.606060606060606,14.424242424242424,1.01,6.333333333333333,19.545454545454547,32.4,15.06060606060606,20.939393939393938,71.9,73.0,71.7,1.3,7.121212121212121,21.181818181818183,33.6,DNP,DNP,DNP,DNP
92,2013,Arizona St. (Pac-12),True,35,22,13,62.9,36.0,35.7,0.3,25.77142857142857,56.114285714285714,45.9,24.6,59.94285714285714,41.0,14.2,12.714285714285714,1.12,6.485714285714286,19.228571428571428,33.7,13.085714285714284,20.17142857142857,64.9,71.8,67.5,4.3,7.142857142857143,20.62857142857143,34.6,DNP,DNP,DNP,DNP
93,2013,Pacific (Big West),False,35,22,13,62.9,32.2,32.4,-0.2,23.542857142857144,52.54285714285714,44.8,21.714285714285715,51.4,42.2,14.571428571428571,11.142857142857142,1.31,6.942857142857143,19.8,35.1,13.457142857142856,19.542857142857144,68.9,67.0,63.9,3.0,6.428571428571429,16.857142857142858,38.1,15.0,Automatic,60.0,64.0
94,2013,Western Mich. (MAC),False,35,22,13,62.9,36.8,31.3,5.6,22.4,51.85714285714285,43.2,22.0,54.17142857142857,40.6,11.771428571428572,14.571428571428571,0.81,6.628571428571429,19.2,34.5,16.771428571428572,23.857142857142858,70.3,66.9,63.9,3.0,5.371428571428571,16.771428571428572,32.0,DNP,DNP,DNP,DNP
95,2013,Oklahoma (Big 12),True,32,20,12,62.5,36.5,35.0,1.5,25.09375,57.71875,43.5,23.75,56.84375,41.8,12.3125,11.75,1.05,6.40625,19.5,32.9,15.46875,20.4375,75.7,70.6,66.3,4.3,DNP,DNP,DNP,10.0,At-large,40.0,64.0
96,2013,Baylor (Big 12),True,37,23,14,62.2,37.5,35.1,2.4,27.08108108108108,58.891891891891895,46.0,23.89189189189189,58.810810810810814,40.6,15.864864864864863,11.891891891891891,1.33,5.4324324324324325,17.405405405405407,31.2,14.864864864864863,21.486486486486488,69.2,76.0,66.4,9.6,6.945945945945946,19.67567567567568,35.3,DNP,DNP,DNP,DNP
97,2013,Gardner-Webb (Big South),False,34,21,13,61.8,35.4,32.2,3.2,23.264705882352946,55.02941176470589,42.3,21.91176470588235,51.73529411764706,42.4,12.882352941176473,13.5,0.95,5.529411764705882,16.852941176470587,32.8,13.647058823529411,19.08823529411765,71.5,65.8,60.8,5.0,5.588235294117647,17.147058823529413,32.6,DNP,DNP,DNP,DNP
98,2013,Minnesota (Big Ten),True,34,21,13,61.8,38.5,30.8,7.6,23.97058823529412,54.05882352941177,44.3,21.176470588235293,53.3235294117647,39.7,14.794117647058824,13.735294117647058,1.08,6.264705882352941,18.5,33.9,15.382352941176473,22.47058823529412,68.5,68.7,62.2,6.5,5.411764705882353,16.058823529411764,33.7,11.0,At-large,41.0,32.0
99,2013,Wagner (NEC),False,31,19,12,61.3,37.2,33.6,3.6,24.387096774193548,55.87096774193548,43.6,22.32258064516129,54.516129032258064,40.9,12.290322580645162,15.225806451612904,0.81,6.451612903225806,18.41935483870968,35.0,15.870967741935484,22.516129032258064,70.5,68.9,67.1,1.8,DNP,DNP,DNP,DNP,DNP,DNP,DNP
100,2013,Bryant (NEC),False,31,19,12,61.3,34.0,32.5,1.6,26.193548387096776,54.61290322580645,48.0,25.70967741935484,57.32258064516129,44.9,15.161290322580646,12.903225806451612,1.18,7.935483870967742,22.516129032258064,35.2,14.612903225806452,20.225806451612904,72.2,74.0,71.4,2.6,7.0,19.677419354838708,35.6,DNP,DNP,DNP,DNP
101,2013,Arkansas St. (Sun Belt),False,31,19,12,61.3,36.9,35.2,1.7,22.741935483870968,56.03225806451613,40.6,22.161290322580644,53.74193548387097,41.2,10.451612903225806,13.161290322580646,0.79,5.516129032258065,16.838709677419356,32.8,16.774193548387096,24.580645161290324,68.2,68.6,62.7,5.9,6.354838709677419,20.41935483870968,31.1,DNP,DNP,DNP,DNP
102,2013,LSU (SEC),True,31,19,12,61.3,37.1,37.6,-0.5,25.41935483870968,59.32258064516129,42.8,24.225806451612904,57.483870967741936,42.1,14.258064516129032,14.35483870967742,0.99,5.580645161290323,17.70967741935484,31.5,12.387096774193548,19.806451612903224,62.5,70.8,69.0,1.8,7.548387096774194,21.225806451612904,35.6,DNP,DNP,DNP,DNP
103,2013,Jacksonville St. (OVC),False,28,17,11,60.7,28.8,33.7,-5.0,22.75,51.17857142857143,44.5,23.142857142857142,51.17857142857143,45.2,12.964285714285714,13.035714285714286,0.99,4.25,13.785714285714286,30.8,15.142857142857142,22.321428571428573,67.8,66.3,64.9,1.4,5.678571428571429,16.071428571428573,35.3,DNP,DNP,DNP,DNP
104,2013,Princeton (Ivy League),False,28,17,11,60.7,31.0,28.7,2.3,22.607142857142858,48.892857142857146,46.2,20.642857142857142,48.67857142857143,42.4,14.464285714285714,12.285714285714286,1.18,4.25,13.071428571428571,32.5,12.464285714285714,17.25,72.3,64.4,58.4,6.0,6.714285714285714,17.0,39.5,DNP,DNP,DNP,DNP
105,2013,Detroit Mercy (Horizon),False,33,20,13,60.6,32.9,33.7,-0.8,27.51515151515152,60.36363636363637,45.6,25.24242424242424,54.333333333333336,46.5,14.575757575757576,10.93939393939394,1.33,6.818181818181818,18.33333333333333,37.2,15.696969696969695,21.545454545454547,72.9,77.8,70.9,6.9,7.090909090909091,20.78787878787879,34.1,DNP,DNP,DNP,DNP
106,2013,Houston (C-USA),False,33,20,13,60.6,38.7,35.6,3.2,27.63636363636364,59.54545454545455,46.4,26.393939393939394,61.24242424242424,43.1,15.151515151515152,13.12121212121212,1.15,6.484848484848484,20.33333333333333,31.9,16.818181818181817,23.696969696969692,71.0,78.1,73.3,4.8,6.03030303030303,16.696969696969695,36.1,DNP,DNP,DNP,DNP
107,2013,Tennessee (SEC),True,33,20,13,60.6,36.9,31.5,5.5,22.818181818181817,53.06060606060606,43.0,22.545454545454547,53.93939393939394,41.8,10.727272727272728,12.87878787878788,0.83,4.787878787878788,15.0,31.9,15.454545454545457,22.393939393939394,69.0,66.3,63.4,3.0,5.242424242424242,16.606060606060606,31.6,DNP,DNP,DNP,DNP
108,2013,Northeastern (CAA),False,33,20,13,60.6,30.0,32.9,-2.9,23.272727272727277,52.51515151515152,44.3,25.454545454545453,54.48484848484848,46.7,13.727272727272728,12.93939393939394,1.06,6.0,18.060606060606062,33.2,15.333333333333334,20.363636363636363,75.3,68.9,68.3,0.6,7.0,18.848484848484848,37.1,DNP,DNP,DNP,DNP
109,2013,Kent St. (MAC),False,35,21,14,60.0,35.4,34.2,1.2,23.51428571428572,54.885714285714286,42.8,23.51428571428572,54.2,43.4,11.485714285714286,12.771428571428572,0.9,5.742857142857143,18.37142857142857,31.3,17.057142857142857,24.057142857142857,70.9,71.0,67.8,3.2,6.885714285714286,19.114285714285717,36.0,DNP,DNP,DNP,DNP
110,2013,Charleston So. (Big South),False,32,19,13,59.4,39.2,35.2,4.0,25.5625,60.53125,42.2,23.96875,57.5625,41.6,12.34375,12.3125,1.0,7.15625,21.03125,34.0,13.375,18.90625,70.7,73.8,67.0,6.8,9.28125,25.8125,36.0,DNP,DNP,DNP,DNP
111,2013,Arkansas (SEC),True,32,19,13,59.4,35.0,37.5,-2.5,26.625,61.25,43.5,23.34375,53.9375,43.3,14.84375,11.625,1.28,6.34375,17.6875,35.9,14.4375,21.46875,67.2,73.7,68.8,4.8,6.0,19.96875,30.0,DNP,DNP,DNP,DNP
112,2013,Canisius (MAAC),False,34,20,14,58.8,34.5,33.4,1.1,25.205882352941178,56.55882352941177,44.6,25.08823529411765,56.70588235294117,44.2,12.705882352941176,13.235294117647058,0.96,6.941176470588236,20.676470588235293,33.6,13.882352941176473,19.38235294117647,71.6,73.5,70.1,3.4,9.205882352941176,23.852941176470587,38.6,DNP,DNP,DNP,DNP
113,2013,LIU (NEC),False,34,20,14,58.8,35.4,33.7,1.6,26.91176470588235,56.11764705882353,48.0,28.176470588235293,60.1764705882353,46.8,15.147058823529411,14.294117647058824,1.06,6.911764705882353,18.58823529411765,37.2,17.676470588235293,25.61764705882353,69.0,78.7,76.1,2.6,7.235294117647059,19.029411764705884,38.0,16.0,Automatic,65.0,68.0
114,2013,Villanova (AAC),False,34,20,14,58.8,36.3,33.1,3.2,21.529411764705884,51.73529411764706,41.6,21.558823529411764,53.3235294117647,40.4,12.147058823529411,15.676470588235292,0.77,7.205882352941177,19.44117647058824,37.1,18.794117647058822,26.147058823529413,71.9,67.9,65.1,2.7,6.0,18.147058823529413,33.1,9.0,At-large,38.0,64.0
115,2013,Wyoming (Mountain West),False,34,20,14,58.8,28.6,33.0,-4.4,20.794117647058822,48.6764705882353,42.7,21.294117647058822,49.61764705882353,42.9,11.676470588235292,11.382352941176473,1.03,4.882352941176471,15.176470588235292,32.2,12.823529411764708,19.0,67.5,61.0,59.1,1.9,6.588235294117647,20.44117647058824,32.2,DNP,DNP,DNP,DNP
116,2013,Iona (MAAC),False,34,20,14,58.8,36.1,36.1,0.0,28.11764705882353,61.94117647058823,45.4,27.58823529411765,61.26470588235294,45.0,15.382352941176473,12.382352941176473,1.24,8.0,21.352941176470587,37.5,15.823529411764708,20.264705882352946,78.1,80.4,76.3,4.1,8.323529411764707,22.676470588235293,36.7,15.0,Automatic,61.0,64.0
117,2013,James Madison (CAA),False,36,21,15,58.3,32.8,34.4,-1.6,22.72222222222222,53.91666666666666,42.1,22.166666666666668,51.80555555555556,42.8,11.75,11.13888888888889,1.05,6.138888888888889,17.666666666666668,34.7,13.86111111111111,19.83333333333333,69.9,65.2,64.6,0.6,5.861111111111111,17.444444444444443,33.6,16.0,Automatic,66.0,64.0
118,2013,UNI (MVC),False,36,21,15,58.3,31.9,32.1,-0.3,23.0,51.91666666666666,44.3,22.80555555555556,53.55555555555556,42.6,12.27777777777778,12.0,1.02,6.416666666666667,18.666666666666668,34.4,12.88888888888889,17.02777777777778,75.7,66.7,61.9,4.8,7.777777777777778,21.166666666666668,36.7,DNP,DNP,DNP,DNP
119,2013,Evansville (MVC),False,36,21,15,58.3,33.6,33.8,-0.3,25.0,57.11111111111112,43.8,23.55555555555556,52.638888888888886,44.7,15.944444444444445,11.25,1.42,6.111111111111111,17.444444444444443,35.0,13.416666666666666,18.11111111111111,74.1,69.2,65.9,3.2,5.75,15.72222222222222,36.6,DNP,DNP,DNP,DNP
120,2013,Towson (CAA),False,31,18,13,58.1,39.8,33.2,6.6,24.32258064516129,55.38709677419355,43.9,22.870967741935484,57.70967741935484,39.6,10.161290322580646,14.838709677419354,0.68,5.806451612903226,17.483870967741936,33.2,14.483870967741936,22.161290322580644,65.4,68.5,66.6,1.9,5.419354838709677,16.903225806451612,32.1,DNP,DNP,DNP,DNP
121,2013,George Mason (CAA),False,38,22,16,57.9,34.8,33.6,1.2,24.26315789473684,55.60526315789474,43.6,21.63157894736842,52.36842105263158,41.3,12.447368421052632,13.578947368421051,0.92,6.2631578947368425,18.789473684210527,33.3,14.210526315789474,19.605263157894736,72.5,68.1,65.9,2.2,5.342105263157895,15.473684210526317,34.5,DNP,DNP,DNP,DNP
122,2013,Delaware (CAA),False,33,19,14,57.6,37.6,35.7,2.0,23.51515151515152,55.54545454545455,42.3,24.57575757575757,59.75757575757576,41.1,9.666666666666666,12.666666666666666,0.76,6.393939393939394,18.60606060606061,34.4,17.575757575757574,23.303030303030305,75.4,69.0,68.9,0.0,DNP,DNP,DNP,DNP,DNP,DNP,DNP
123,2013,Long Beach St. (Big West),False,33,19,14,57.6,34.9,36.2,-1.3,24.57575757575757,55.63636363636363,44.2,25.57575757575757,58.48484848484848,43.7,12.06060606060606,14.696969696969695,0.82,7.818181818181818,21.0,37.2,13.515151515151516,20.454545454545453,66.1,69.4,71.5,-2.1,6.757575757575758,19.87878787878788,34.0,DNP,DNP,DNP,DNP
124,2013,Niagara (MAAC),False,33,19,14,57.6,35.3,37.2,-1.9,25.363636363636363,60.06060606060606,42.2,24.78787878787879,54.90909090909091,45.1,12.848484848484848,11.484848484848484,1.12,7.181818181818182,19.666666666666668,36.5,15.787878787878787,22.848484848484848,69.1,73.8,72.1,1.7,7.303030303030303,22.363636363636363,32.7,DNP,DNP,DNP,DNP
125,2013,UT Arlington (WAC),False,33,19,14,57.6,37.9,34.4,3.5,22.727272727272727,55.15151515151515,41.2,20.33333333333333,52.06060606060606,39.1,12.454545454545457,14.727272727272728,0.85,7.0,21.96969696969697,31.9,13.090909090909092,20.09090909090909,65.2,64.3,62.8,1.5,5.727272727272728,16.757575757575758,34.2,DNP,DNP,DNP,DNP
126,2013,Oral Roberts (Southland),False,35,20,15,57.1,35.9,31.7,4.1,25.428571428571427,55.17142857142857,46.1,25.285714285714285,57.65714285714286,43.9,12.628571428571428,13.8,0.92,5.828571428571428,16.571428571428573,35.2,15.4,20.857142857142858,73.8,71.0,66.9,4.1,DNP,DNP,DNP,DNP,DNP,DNP,DNP
127,2013,Tulane (C-USA),False,35,20,15,57.1,35.3,31.2,4.1,22.542857142857144,54.17142857142857,41.6,23.714285714285715,51.885714285714286,45.7,11.485714285714286,12.285714285714286,0.93,5.971428571428572,17.82857142857143,33.5,18.114285714285717,24.914285714285715,72.7,69.6,65.7,3.9,6.4,18.314285714285717,34.9,DNP,DNP,DNP,DNP
128,2013,UC Irvine (Big West),False,37,21,16,56.8,38.6,36.8,1.8,25.18918918918919,58.13513513513514,43.3,22.45945945945946,58.054054054054056,38.7,15.675675675675675,12.45945945945946,1.26,5.486486486486487,17.216216216216218,31.9,12.027027027027026,18.08108108108108,66.5,69.1,65.4,3.8,6.72972972972973,20.16216216216216,33.4,DNP,DNP,DNP,DNP
129,2013,South Alabama (Sun Belt),False,30,17,13,56.7,37.7,35.1,2.6,22.633333333333333,55.16666666666666,41.0,24.0,56.9,42.2,10.733333333333333,15.833333333333334,0.68,5.333333333333333,16.1,33.1,17.7,24.7,71.7,68.7,68.0,0.7,5.7,17.6,32.4,DNP,DNP,DNP,DNP
130,2013,Boston U. (America East),False,30,17,13,56.7,32.1,34.9,-2.8,24.633333333333333,54.9,44.9,22.966666666666665,54.23333333333333,42.3,13.6,12.5,1.09,5.5,17.666666666666668,31.1,10.566666666666666,14.533333333333331,72.7,67.8,64.5,3.3,8.0,21.6,37.0,DNP,DNP,DNP,DNP
131,2013,Saint Joseph's (Atlantic 10),False,32,18,14,56.3,34.9,34.5,0.4,23.3125,53.1875,43.8,24.0625,58.75,41.0,14.0625,11.90625,1.18,6.03125,19.1875,31.4,13.40625,19.25,69.6,67.2,63.9,3.3,7.15625,20.90625,34.2,DNP,DNP,DNP,DNP
132,2013,UTEP (C-USA),False,32,18,14,56.3,31.4,33.2,-1.8,22.0625,49.09375,44.9,22.03125,52.78125,41.7,13.375,12.375,1.08,5.15625,15.1875,34.0,14.15625,20.90625,67.7,63.8,61.6,2.3,5.53125,15.75,35.1,DNP,DNP,DNP,DNP
133,2013,Air Force (Mountain West),False,32,18,14,56.3,30.1,32.9,-2.8,24.84375,52.8125,47.0,23.875,53.1875,44.9,15.875,11.875,1.34,7.0,21.96875,31.9,11.84375,16.59375,71.4,70.0,67.8,2.2,8.5,22.25,38.2,DNP,DNP,DNP,DNP
134,2013,FIU (Sun Belt),False,32,18,14,56.3,32.6,36.4,-3.8,23.9375,56.0625,42.7,24.5,54.28125,45.1,11.53125,15.125,0.76,6.4375,19.90625,32.3,14.1875,20.0625,70.7,69.1,69.0,0.0,7.0,21.0,33.3,DNP,DNP,DNP,DNP
135,2013,Cal Poly (Big West),False,32,18,14,56.3,31.5,30.6,0.9,22.46875,53.0,42.4,22.34375,48.5,46.1,13.78125,9.4375,1.46,6.0,16.71875,35.9,12.78125,17.625,72.5,64.8,63.1,1.7,7.09375,18.9375,37.5,DNP,DNP,DNP,DNP
136,2013,Mount St. Mary's (NEC),False,32,18,14,56.3,29.3,34.8,-5.6,24.3125,56.65625,42.9,26.65625,52.21875,51.0,12.15625,12.4375,0.98,4.90625,12.5625,39.1,12.59375,18.0625,69.7,69.8,71.5,-1.8,8.5625,25.34375,33.8,DNP,DNP,DNP,DNP
137,2013,Lafayette (Patriot),False,34,19,15,55.9,29.8,33.8,-4.0,24.764705882352946,54.1764705882353,45.7,25.41176470588235,54.8235294117647,46.4,14.294117647058824,12.470588235294118,1.15,6.382352941176471,17.647058823529413,36.2,11.441176470588236,15.176470588235292,75.4,69.1,69.0,0.1,8.117647058823529,21.11764705882353,38.4,DNP,DNP,DNP,DNP
138,2013,Richmond (Atlantic 10),False,34,19,15,55.9,28.8,34.6,-5.8,22.823529411764707,51.41176470588236,44.4,22.852941176470587,51.3235294117647,44.5,12.823529411764708,12.176470588235292,1.05,4.676470588235294,13.794117647058824,33.9,16.058823529411764,22.235294117647054,72.2,70.0,66.5,3.5,8.294117647058824,21.97058823529412,37.8,DNP,DNP,DNP,DNP
139,2013,Stanford (Pac-12),True,34,19,15,55.9,36.3,34.5,1.8,24.47058823529412,58.88235294117647,41.6,23.94117647058824,56.3235294117647,42.5,12.147058823529411,11.823529411764708,1.03,4.794117647058823,14.382352941176473,33.3,14.588235294117649,19.647058823529413,74.3,70.5,66.5,4.0,6.970588235294118,19.41176470588235,35.9,DNP,DNP,DNP,DNP
140,2013,Providence (AAC),False,34,19,15,55.9,38.0,34.6,3.4,23.558823529411764,57.26470588235294,41.1,23.47058823529412,56.1764705882353,41.8,14.264705882352942,12.705882352941176,1.12,4.941176470588236,16.647058823529413,29.7,15.029411764705882,21.44117647058824,70.1,67.6,64.9,2.7,5.470588235294118,17.647058823529413,31.0,DNP,DNP,DNP,DNP
141,2013,Rider (MAAC),False,34,19,15,55.9,33.8,33.6,0.1,22.0,50.97058823529412,43.2,21.764705882352946,53.55882352941177,40.6,10.117647058823527,15.441176470588236,0.66,5.176470588235294,17.970588235294116,28.8,13.617647058823527,20.08823529411765,67.8,63.7,63.2,0.5,6.088235294117647,17.647058823529413,34.5,DNP,DNP,DNP,DNP
142,2013,Savannah St. (MEAC),False,34,19,15,55.9,33.9,31.9,2.1,20.88235294117647,49.70588235294117,42.0,18.794117647058822,48.11764705882353,39.1,10.235294117647058,17.235294117647058,0.59,3.794117647058824,13.294117647058824,28.5,11.176470588235292,18.08823529411765,61.8,56.8,55.5,1.3,DNP,DNP,DNP,DNP,DNP,DNP,DNP
143,2013,Western Ky. (Sun Belt),False,36,20,16,55.6,36.3,33.0,3.3,23.25,54.41666666666666,42.7,22.88888888888889,54.02777777777778,42.4,11.11111111111111,14.916666666666666,0.74,5.555555555555555,17.166666666666668,32.4,14.13888888888889,20.97222222222222,67.4,66.9,65.7,1.3,6.277777777777778,19.694444444444443,31.9,16.0,Automatic,63.0,64.0
144,2013,NJIT (GWC),False,29,16,13,55.2,39.2,35.9,3.3,24.20689655172414,57.48275862068966,42.1,21.655172413793103,56.793103448275865,38.1,12.89655172413793,14.620689655172416,0.88,6.275862068965517,19.24137931034483,32.6,15.689655172413794,23.379310344827587,67.1,70.4,64.4,6.0,6.310344827586207,17.06896551724138,37.0,DNP,DNP,DNP,DNP
145,2013,Hartford (America East),False,31,17,14,54.8,29.7,33.7,-4.1,20.806451612903224,50.903225806451616,40.9,21.29032258064516,48.354838709677416,44.0,12.32258064516129,14.258064516129032,0.86,5.161290322580645,15.096774193548388,34.2,10.903225806451612,15.64516129032258,69.7,60.1,61.2,-1.1,7.580645161290323,22.677419354838708,33.4,DNP,DNP,DNP,DNP
146,2013,Texas Southern (SWAC),False,31,17,14,54.8,35.5,36.1,-0.6,25.032258064516128,56.87096774193548,44.0,24.0,58.61290322580645,40.9,14.096774193548388,11.838709677419354,1.19,5.161290322580645,16.258064516129032,31.7,11.290322580645162,17.741935483870968,63.6,70.3,65.1,5.2,8.935483870967742,25.096774193548388,35.6,DNP,DNP,DNP,DNP
147,2013,High Point (Big South),False,31,17,14,54.8,37.3,34.5,2.8,26.548387096774192,59.38709677419355,44.7,22.967741935483872,54.80645161290322,41.9,14.67741935483871,12.129032258064516,1.21,5.774193548387097,17.806451612903224,32.4,14.096774193548388,19.64516129032258,71.8,71.6,66.2,5.5,DNP,DNP,DNP,DNP,DNP,DNP,DNP
148,2013,Dayton (Atlantic 10),False,31,17,14,54.8,34.3,30.4,3.8,25.35483870967742,53.41935483870968,47.5,23.193548387096776,53.38709677419355,43.4,13.96774193548387,14.516129032258064,0.96,6.193548387096774,17.548387096774192,35.3,15.193548387096774,21.193548387096776,71.7,71.8,66.7,5.1,5.870967741935484,15.290322580645162,38.4,DNP,DNP,DNP,DNP
149,2013,Xavier (Atlantic 10),False,31,17,14,54.8,35.2,30.4,4.8,23.29032258064516,51.03225806451613,45.6,21.774193548387096,53.74193548387097,40.5,11.225806451612904,12.96774193548387,0.87,6.645161290322581,20.70967741935484,32.1,14.096774193548388,21.12903225806452,66.7,65.2,62.5,2.7,DNP,DNP,DNP,DNP,DNP,DNP,DNP
150,2013,Texas A&M (SEC),True,33,18,15,54.5,33.3,32.2,1.1,23.24242424242424,52.78787878787879,44.0,21.424242424242426,51.66666666666666,41.5,11.515151515151516,13.272727272727272,0.87,6.242424242424242,18.63636363636364,33.5,12.242424242424242,17.363636363636363,70.5,63.7,62.1,1.6,5.0,14.030303030303031,35.6,DNP,DNP,DNP,DNP
151,2013,Tennessee St. (OVC),False,33,18,15,54.5,36.2,33.4,2.8,24.24242424242424,55.21212121212121,43.9,24.33333333333333,56.57575757575758,43.0,13.151515151515152,15.393939393939394,0.85,6.212121212121212,19.303030303030305,32.2,16.78787878787879,22.454545454545453,74.8,71.5,69.9,1.6,6.242424242424242,18.51515151515152,33.7,DNP,DNP,DNP,DNP
